UUID,event_type,datetime,subcategory_name
009a2d94-7585-4bce-8463-8809cc81effb,VAP,2019-01-23 04:17:32.455 UTC,Villas/Bungalows for Sale
009a2d94-7585-4bce-8463-8809cc81effb,VAP,2019-01-23 04:17:44.059 UTC,Houses - Apartments for Sale
009a2d94-7585-4bce-8463-8809cc81effb,VAP,2019-01-23 04:17:52.689 UTC,Villas/Bungalows for Sale
009a2d94-7585-4bce-8463-8809cc81effb,VAP,2019-01-23 04:18:13.126 UTC,Villas/Bungalows for Sale
009a2d94-7585-4bce-8463-8809cc81effb,VAP,2019-01-23 04:18:51.848 UTC,Houses - Apartments for Sale
009a2d94-7585-4bce-8463-8809cc81effb,VAP,2019-01-23 04:19:29.890 UTC,Villas/Bungalows for Sale
009a2d94-7585-4bce-8463-8809cc81effb,VAP,2019-01-23 07:55:22.583 UTC,Villas/Bungalows for Sale
009a2d94-7585-4bce-8463-8809cc81effb,VAP,2019-01-23 16:56:07.469 UTC,Villas/Bungalows for Sale
009a4eb5-c235-4de9-b35f-24dc5d39bfdc,quick_view_snb,2019-01-23 14:14:09.126 UTC,Land - Plot For Sale
009a5ba8-e0d0-47c5-b65e-8b38b35573b9,VAP,2019-01-24 07:58:22.906 UTC,Houses - Apartments for Sale
009b0f73-9dc5-4215-862f-74733adf4293,listingLocation,2019-01-23 11:45:54.396 UTC,Villas/Bungalows for Rent
009b32f5-ae38-4891-885c-91be13b9afd2,Browse,2019-01-23 08:14:22.698 UTC,
009b32f5-ae38-4891-885c-91be13b9afd2,contact_on_snb_page_initiate,2019-01-23 08:15:03.035 UTC,Land - Plot For Sale
009b32f5-ae38-4891-885c-91be13b9afd2,contact_on_snb_page_success,2019-01-23 08:16:23.298 UTC,Land - Plot For Sale
009b32f5-ae38-4891-885c-91be13b9afd2,VAP,2019-01-23 08:17:18.732 UTC,Land - Plot For Sale
009b32f5-ae38-4891-885c-91be13b9afd2,view_number_on_vap_initiate,2019-01-23 08:17:54.524 UTC,Land - Plot For Sale
009b32f5-ae38-4891-885c-91be13b9afd2,view_number_on_vap_success,2019-01-23 08:17:58.751 UTC,Land - Plot For Sale
009b32f5-ae38-4891-885c-91be13b9afd2,VAP,2019-01-23 08:18:44.635 UTC,Land - Plot For Sale
009b32f5-ae38-4891-885c-91be13b9afd2,Browse,2019-01-23 08:20:06.638 UTC,
009b32f5-ae38-4891-885c-91be13b9afd2,Search,2019-01-23 08:20:46.502 UTC,
009b32f5-ae38-4891-885c-91be13b9afd2,Search,2019-01-23 08:22:00.927 UTC,
009b32f5-ae38-4891-885c-91be13b9afd2,VAP,2019-01-23 09:03:27.728 UTC,Villas/Bungalows for Sale
009b32f5-ae38-4891-885c-91be13b9afd2,VAP,2019-01-23 09:04:21.958 UTC,Land - Plot For Sale
009cfdc5-c8fc-4db8-855e-ca3ee5442b1f,VAP,2019-01-25 04:39:48.564 UTC,Land - Plot For Sale
009cfdc5-c8fc-4db8-855e-ca3ee5442b1f,listingLocation,2019-01-25 04:42:11.509 UTC,Land - Plot For Sale
009cfdc5-c8fc-4db8-855e-ca3ee5442b1f,vap_location,2019-01-25 04:42:12.048 UTC,
009d5e88-4ca0-4e7e-8200-a65db98ee5af,VAP,2019-01-25 11:06:26.083 UTC,Houses - Apartments for Sale
009d5e88-4ca0-4e7e-8200-a65db98ee5af,VAP,2019-01-25 11:06:48.529 UTC,Villas/Bungalows for Sale
009d5e88-4ca0-4e7e-8200-a65db98ee5af,VAP,2019-01-25 11:07:55.898 UTC,Villas/Bungalows for Sale
009d5e88-4ca0-4e7e-8200-a65db98ee5af,VAP,2019-01-25 11:08:39.415 UTC,Houses - Apartments for Sale
009d5e88-4ca0-4e7e-8200-a65db98ee5af,VAP,2019-01-25 11:08:56.840 UTC,Houses - Apartments for Sale
009d5e88-4ca0-4e7e-8200-a65db98ee5af,VAP,2019-01-25 11:10:56.071 UTC,Land - Plot For Sale
009d5e88-4ca0-4e7e-8200-a65db98ee5af,VAP,2019-01-25 11:11:33.655 UTC,Houses - Apartments for Sale
009d5e88-4ca0-4e7e-8200-a65db98ee5af,Browse,2019-01-25 11:12:03.322 UTC,
009d5e88-4ca0-4e7e-8200-a65db98ee5af,contact_on_snb_page_initiate,2019-01-25 11:12:03.420 UTC,Houses - Apartments for Sale
009d7e89-d1e7-44a7-9e26-31759a658b50,VAP,2019-01-23 18:01:49.681 UTC,Land - Plot For Sale
009d7e89-d1e7-44a7-9e26-31759a658b50,listingLocation,2019-01-23 18:02:16.933 UTC,Land - Plot For Sale
009d7e89-d1e7-44a7-9e26-31759a658b50,vap_location,2019-01-23 18:02:18.301 UTC,
009db3c3-6f7c-477b-bf88-da077099af8e,homepage,2019-01-24 14:25:53.944 UTC,
009db3c3-6f7c-477b-bf88-da077099af8e,homepage,2019-01-24 14:26:58.376 UTC,
009db3c3-6f7c-477b-bf88-da077099af8e,homepage,2019-01-24 14:27:05.142 UTC,
009dfa39-a8aa-41f4-9f66-7a96a85bc719,Search,2019-01-23 11:40:22.781 UTC,
009e32a8-c726-46a0-b8db-97dc4b9f07c9,VAP,2019-01-25 09:36:35.346 UTC,Houses - Apartments for Rent
009ea08b-816b-449b-a483-b02d8c87d299,homepage,2019-01-24 07:17:39.192 UTC,
009ea08b-816b-449b-a483-b02d8c87d299,homepage,2019-01-24 18:34:39.369 UTC,
009ea08b-816b-449b-a483-b02d8c87d299,homepage,2019-01-24 20:31:59.211 UTC,
009ea08b-816b-449b-a483-b02d8c87d299,homepage,2019-01-25 05:31:09.267 UTC,
009ea08b-816b-449b-a483-b02d8c87d299,homepage,2019-01-25 11:46:50.190 UTC,
009eb2eb-aa1e-4781-9680-dd96dda13cb9,listingLocation,2019-01-23 16:21:45.353 UTC,Land - Plot For Sale
009eb2eb-aa1e-4781-9680-dd96dda13cb9,listingLocation,2019-01-23 16:23:34.084 UTC,Land - Plot For Sale
009f27d5-f1d5-4588-bc25-a3558685d782,VAP,2019-01-23 11:12:42.537 UTC,Houses - Apartments for Rent
009f27d5-f1d5-4588-bc25-a3558685d782,rcb_vap,2019-01-23 11:13:36.539 UTC,Houses - Apartments for Rent
009f27d5-f1d5-4588-bc25-a3558685d782,rcb_vap,2019-01-23 11:13:45.833 UTC,Houses - Apartments for Rent
009f27d5-f1d5-4588-bc25-a3558685d782,rcb_vap,2019-01-23 11:13:58.952 UTC,Houses - Apartments for Rent
009f91b2-be7a-4409-bc81-8293e747a5e6,VAP,2019-01-23 05:58:44.211 UTC,Houses - Apartments for Rent
00a002a9-75e6-4fa5-9dde-1044b15ab119,homepage,2019-01-25 07:28:43.373 UTC,
00a002a9-75e6-4fa5-9dde-1044b15ab119,homepage,2019-01-25 07:29:06.219 UTC,
00a002a9-75e6-4fa5-9dde-1044b15ab119,VAP,2019-01-25 07:32:14.595 UTC,Houses - Apartments for Rent
00a002a9-75e6-4fa5-9dde-1044b15ab119,VAP,2019-01-25 08:23:05.156 UTC,Houses - Apartments for Rent
00a002a9-75e6-4fa5-9dde-1044b15ab119,VAP,2019-01-25 08:23:20.540 UTC,Houses - Apartments for Rent
00a002a9-75e6-4fa5-9dde-1044b15ab119,VAP,2019-01-25 08:58:54.822 UTC,Houses - Apartments for Rent
00a18602-0192-480b-8122-e90ba774588d,contact_on_snb_page_initiate,2019-01-23 12:38:07.506 UTC,Houses - Apartments for Rent
00a1c942-c5da-44eb-adbf-5f3c95178b7e,Browse,2019-01-23 13:26:55.465 UTC,
00a1c942-c5da-44eb-adbf-5f3c95178b7e,Browse,2019-01-24 08:48:33.191 UTC,
00a2f1dc-dbf1-4ad6-8a94-6698df805cd0,builderpage,2019-01-23 07:34:17.239 UTC,
00a39851-9770-4f50-a639-8f4f846443e7,view_number_on_vap_initiate,2019-01-23 19:07:47.600 UTC,Houses - Apartments for Sale
00a39851-9770-4f50-a639-8f4f846443e7,view_number_on_vap_success,2019-01-23 19:07:51.719 UTC,Houses - Apartments for Sale
00a39851-9770-4f50-a639-8f4f846443e7,contact_on_vap_initiate,2019-01-23 19:08:03.108 UTC,Houses - Apartments for Sale
00a39851-9770-4f50-a639-8f4f846443e7,VAP,2019-01-23 19:08:22.118 UTC,Houses - Apartments for Sale
00a39851-9770-4f50-a639-8f4f846443e7,contact_on_vap_initiate,2019-01-23 19:08:22.134 UTC,Houses - Apartments for Sale
00a39851-9770-4f50-a639-8f4f846443e7,contact_on_vap_success,2019-01-23 19:08:22.147 UTC,Houses - Apartments for Sale
00a4169b-b185-426e-9935-da4a144b87ea,quick_view_snb_project,2019-01-24 07:07:55.388 UTC,Land - Plot For Sale
00a4169b-b185-426e-9935-da4a144b87ea,contact_init_snb_project,2019-01-24 07:08:00.817 UTC,Land - Plot For Sale
00a42720-e80b-4868-9d01-326b895ab661,Browse,2019-01-24 11:11:07.425 UTC,
00a479bc-3b08-4ced-b878-140d220a564e,quick_view_snb,2019-01-25 05:42:54.515 UTC,Houses - Apartments for Sale
00a479bc-3b08-4ced-b878-140d220a564e,VAP,2019-01-25 05:43:11.256 UTC,Houses - Apartments for Sale
00a49493-180d-4adc-9c75-cee61867ce4c,VAP,2019-01-24 12:14:21.132 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,VAP,2019-01-24 12:14:55.684 UTC,Houses - Apartments for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_initiate,2019-01-24 12:15:16.200 UTC,Houses - Apartments for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_initiate,2019-01-24 12:15:24.338 UTC,Houses - Apartments for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_success,2019-01-24 12:17:05.619 UTC,Houses - Apartments for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,view_number_on_vap_initiate,2019-01-24 12:17:27.385 UTC,Houses - Apartments for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,view_number_on_vap_success,2019-01-24 12:17:30.722 UTC,Houses - Apartments for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,VAP,2019-01-24 12:18:36.109 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_initiate,2019-01-24 12:18:39.837 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_success,2019-01-24 12:18:41.693 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,VAP,2019-01-24 12:18:54.073 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_initiate,2019-01-24 12:18:54.170 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_success,2019-01-24 12:18:55.108 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_success_ty,2019-01-24 12:19:01.889 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,VAP,2019-01-24 12:21:48.305 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_initiate,2019-01-24 12:21:48.346 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,contact_on_vap_success,2019-01-24 12:21:48.401 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,view_number_on_vap_initiate,2019-01-24 12:21:50.738 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,view_number_on_vap_success,2019-01-24 12:21:52.083 UTC,Villas/Bungalows for Rent
00a49493-180d-4adc-9c75-cee61867ce4c,VAP,2019-01-24 12:24:10.818 UTC,Villas/Bungalows for Rent
00a52b62-eaf7-490a-a617-09d4d47a3118,VAP,2019-01-25 00:47:45.093 UTC,Houses - Apartments for Sale
00a52b62-eaf7-490a-a617-09d4d47a3118,VAP,2019-01-25 00:48:30.587 UTC,Houses - Apartments for Sale
00a63c6a-ce39-4d9e-84b4-f06ebdd05b26,contact_on_im_interested_in_project_initiate,2019-01-24 02:31:58.746 UTC,Residential Apartment For Sale
00a683b4-9321-4129-ad1e-1268663ff9a2,homepage,2019-01-23 12:22:23.622 UTC,
00a6c814-1524-4f39-b5b9-0f9a507f2bde,Browse,2019-01-23 13:55:17.443 UTC,
00a6c9d5-2ff1-4c8b-ad70-e5cd36b2c5ed,contact_on_im_interested_in_project_initiate,2019-01-25 02:33:44.386 UTC,Residential Apartment For Sale
00a6c9d5-2ff1-4c8b-ad70-e5cd36b2c5ed,contact_on_im_interested_in_project_initiate,2019-01-25 02:34:47.500 UTC,Residential Villa For Sale
00a6c9d5-2ff1-4c8b-ad70-e5cd36b2c5ed,download_brochure_on_project_page_initiate,2019-01-25 02:35:20.043 UTC,Residential Villa For Sale
00a6cf62-3fd0-4fcc-8935-2975bf4e8ad5,RE_BUILDER_HOME,2019-01-23 13:56:14.196 UTC,
00a77810-e890-4fe2-af29-caab34def913,homepage,2019-01-25 06:53:50.657 UTC,
00a77810-e890-4fe2-af29-caab34def913,homepage,2019-01-25 06:53:55.029 UTC,
00a77810-e890-4fe2-af29-caab34def913,listingsearchpage,2019-01-25 06:53:57.593 UTC,
00a77810-e890-4fe2-af29-caab34def913,builderpage,2019-01-25 06:54:11.328 UTC,
00a77810-e890-4fe2-af29-caab34def913,listingsearchpage,2019-01-25 06:54:19.202 UTC,
00a77810-e890-4fe2-af29-caab34def913,builderpage,2019-01-25 06:54:30.438 UTC,
00a7c9f5-3555-43df-838b-ee34f3ae6a74,Browse,2019-01-23 07:11:57.658 UTC,
00a7c9f5-3555-43df-838b-ee34f3ae6a74,VAP,2019-01-23 07:12:40.354 UTC,Residential - Builder floors For Sale
00a7c9f5-3555-43df-838b-ee34f3ae6a74,VAP,2019-01-23 07:14:10.387 UTC,Residential - Builder floors For Sale
00a7c9f5-3555-43df-838b-ee34f3ae6a74,Browse,2019-01-23 07:20:36.746 UTC,
00a7c9f5-3555-43df-838b-ee34f3ae6a74,VAP,2019-01-23 07:20:58.390 UTC,Residential - Builder floors For Sale
00a7c9f5-3555-43df-838b-ee34f3ae6a74,VAP,2019-01-23 07:22:39.027 UTC,Houses - Apartments for Sale
00a85fec-cb65-4f81-98ce-2707c75fb114,VAP,2019-01-22 18:51:12.925 UTC,Paying Guest - Hostel
00a85fec-cb65-4f81-98ce-2707c75fb114,VAP,2019-01-22 18:54:38.521 UTC,Commercial Property for Rent
00a85fec-cb65-4f81-98ce-2707c75fb114,Search,2019-01-22 18:54:57.896 UTC,
00a85fec-cb65-4f81-98ce-2707c75fb114,Search,2019-01-22 18:55:42.862 UTC,
00a85fec-cb65-4f81-98ce-2707c75fb114,Search,2019-01-22 18:56:00.901 UTC,
00a8bd91-309c-4792-b1dc-4da230b09930,Browse,2019-01-25 04:52:58.402 UTC,
00a8bd91-309c-4792-b1dc-4da230b09930,Filter_select,2019-01-25 04:53:05.691 UTC,
00a8bd91-309c-4792-b1dc-4da230b09930,Filter_select,2019-01-25 04:53:17.558 UTC,
00a8bd91-309c-4792-b1dc-4da230b09930,Filter_select,2019-01-25 04:53:23.441 UTC,
00a8bd91-309c-4792-b1dc-4da230b09930,VAP,2019-01-25 04:53:35.471 UTC,Houses - Apartments for Rent
00a8bd91-309c-4792-b1dc-4da230b09930,VAP,2019-01-25 04:53:36.667 UTC,Houses - Apartments for Rent
00a8fb49-1514-426f-bee7-90bd433cd3a8,Browse,2019-01-24 11:01:43.597 UTC,
00a8fb49-1514-426f-bee7-90bd433cd3a8,VAP,2019-01-24 11:02:15.938 UTC,Villas/Bungalows for Sale
00a99192-9642-4190-bee7-e4088d8f36b9,Browse,2019-01-23 09:02:06.873 UTC,
00a99192-9642-4190-bee7-e4088d8f36b9,Browse,2019-01-23 09:10:48.052 UTC,
00a99192-9642-4190-bee7-e4088d8f36b9,VAP,2019-01-23 09:11:06.063 UTC,Land - Plot For Sale
00a99192-9642-4190-bee7-e4088d8f36b9,VAP,2019-01-23 09:12:06.914 UTC,Land - Plot For Sale
00a99192-9642-4190-bee7-e4088d8f36b9,VAP,2019-01-23 09:13:11.097 UTC,Land - Plot For Sale
00a9b42f-0370-4fce-87e2-22e7854b8401,VAP,2019-01-25 04:33:04.295 UTC,Land - Plot For Sale
00a9b42f-0370-4fce-87e2-22e7854b8401,Browse,2019-01-25 04:33:37.786 UTC,
00aa06cd-0540-451a-8769-51d2bb94a9b3,quick_view_snb,2019-01-23 01:15:16.221 UTC,Villas/Bungalows for Sale
00aa06cd-0540-451a-8769-51d2bb94a9b3,quick_view_snb,2019-01-23 01:15:30.656 UTC,Villas/Bungalows for Sale
00aa06cd-0540-451a-8769-51d2bb94a9b3,VAP,2019-01-23 01:16:09.121 UTC,Villas/Bungalows for Sale
00aa06cd-0540-451a-8769-51d2bb94a9b3,VAP,2019-01-23 01:18:20.491 UTC,Villas/Bungalows for Sale
00aa06cd-0540-451a-8769-51d2bb94a9b3,listingsearchpage,2019-01-23 01:18:28.045 UTC,
00aa9430-5b8f-4f6f-8b6a-98e2a4ae3bfd,Browse,2019-01-23 11:56:34.990 UTC,
00aa9430-5b8f-4f6f-8b6a-98e2a4ae3bfd,VAP,2019-01-23 11:57:47.974 UTC,Land - Plot For Sale
00aa9430-5b8f-4f6f-8b6a-98e2a4ae3bfd,VAP,2019-01-23 11:58:26.230 UTC,Land - Plot For Sale
00aa9430-5b8f-4f6f-8b6a-98e2a4ae3bfd,VAP,2019-01-23 11:59:09.904 UTC,Land - Plot For Sale
00aacaee-ea27-4b48-8917-c59de026d112,listingsearchpage,2019-01-25 12:40:44.936 UTC,
00aacaee-ea27-4b48-8917-c59de026d112,VAP,2019-01-25 12:41:44.121 UTC,Houses - Apartments for Rent
00aad60e-c532-4fc4-8060-d82e52874cda,PostAd_initiate,2019-01-25 10:43:27.306 UTC,Residential
00aae5d1-a56a-47d1-a811-b415085eab14,homepage,2019-01-24 17:41:47.947 UTC,
00aae5d1-a56a-47d1-a811-b415085eab14,homepage,2019-01-24 17:42:06.058 UTC,
00ab0d6d-06c6-4255-8f2e-e5475dda0733,VAP,2019-01-23 23:44:02.799 UTC,Houses - Apartments for Rent
00ab0d6d-06c6-4255-8f2e-e5475dda0733,VAP,2019-01-23 23:44:36.509 UTC,Houses - Apartments for Rent
00ab0d6d-06c6-4255-8f2e-e5475dda0733,VAP,2019-01-23 23:45:09.654 UTC,Houses - Apartments for Rent
00ab8b6b-164a-49ca-b9bd-3e0c8cdd9a38,VAP,2019-01-23 09:19:25.033 UTC,Houses - Apartments for Rent
00abe7e6-fcb4-4a2e-8e78-5a1104eec14f,quick_view_snb,2019-01-24 05:26:20.994 UTC,Houses - Apartments for Rent
00abe7e6-fcb4-4a2e-8e78-5a1104eec14f,VAP,2019-01-24 05:26:43.433 UTC,Houses - Apartments for Rent
00abe7e6-fcb4-4a2e-8e78-5a1104eec14f,listingsearchpage,2019-01-24 05:28:05.488 UTC,
00ac0f8d-55db-4318-8ab6-6416773a8757,VAP,2019-01-24 14:52:07.508 UTC,Villas/Bungalows for Rent
00ac7bed-6b69-4ad5-87cc-02eae8ad87d3,quick_view_snb,2019-01-24 16:26:05.101 UTC,Villas/Bungalows for Sale
00ac7bed-6b69-4ad5-87cc-02eae8ad87d3,VAP,2019-01-24 16:26:10.845 UTC,Villas/Bungalows for Sale
00ac8856-0d4f-44ab-8d5f-0b0fb2d3c7b4,contact_on_im_interested_in_project_initiate,2019-01-23 15:32:40.276 UTC,Residential Apartment For Sale
00ac8856-0d4f-44ab-8d5f-0b0fb2d3c7b4,PostAd_initiate,2019-01-23 15:33:24.978 UTC,Residential
00ac8856-0d4f-44ab-8d5f-0b0fb2d3c7b4,PostAd_initiate,2019-01-23 15:38:44.978 UTC,Residential
00ac8856-0d4f-44ab-8d5f-0b0fb2d3c7b4,PostAd_initiate,2019-01-23 16:45:58.156 UTC,Residential
00ac8856-0d4f-44ab-8d5f-0b0fb2d3c7b4,PostAd_initiate,2019-01-23 16:59:28.253 UTC,Residential
00ac8856-0d4f-44ab-8d5f-0b0fb2d3c7b4,Filter_select,2019-01-23 17:25:35.072 UTC,
00ac8856-0d4f-44ab-8d5f-0b0fb2d3c7b4,Filter_select,2019-01-24 02:47:44.981 UTC,
00ad4746-9e1b-4cee-8b4c-f82245250b30,Browse,2019-01-23 13:11:01.326 UTC,
00ad4746-9e1b-4cee-8b4c-f82245250b30,Filter_select,2019-01-23 13:13:10.973 UTC,
00ad4746-9e1b-4cee-8b4c-f82245250b30,Filter_select,2019-01-23 13:13:46.984 UTC,
00ad4746-9e1b-4cee-8b4c-f82245250b30,VAP,2019-01-23 13:14:19.887 UTC,Houses - Apartments for Rent
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-22 21:54:57.936 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-22 21:59:12.932 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-22 23:00:15.087 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-22 23:00:27.373 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,quick_view_snb,2019-01-24 03:45:37.612 UTC,Land - Plot For Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-24 03:45:40.596 UTC,Land - Plot For Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,quick_view_snb,2019-01-24 03:46:55.672 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,quick_view_snb,2019-01-24 03:47:30.925 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-24 03:47:46.100 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,listingLocation,2019-01-24 03:47:49.250 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,vap_location,2019-01-24 03:47:50.051 UTC,
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-24 03:48:08.593 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,rcb_vap,2019-01-24 03:48:27.850 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,rcb_vap,2019-01-24 03:48:37.178 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,rcb_vap,2019-01-24 03:48:46.065 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,quick_view_snb,2019-01-24 03:48:59.854 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-24 03:49:03.986 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,rcb_vap,2019-01-24 03:49:09.565 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,rcb_vap,2019-01-24 03:49:22.901 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-24 03:49:43.583 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,rcb_vap,2019-01-24 03:49:47.322 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,rcb_vap,2019-01-24 03:49:53.586 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,rcb_vap,2019-01-24 03:50:04.762 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,listingLocation,2019-01-24 03:50:10.697 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,vap_location,2019-01-24 03:50:11.518 UTC,
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-24 03:50:25.524 UTC,Villas/Bungalows for Sale
00ad7ff5-d5c1-4db2-8e2f-182b5955fef7,VAP,2019-01-24 21:58:09.604 UTC,Villas/Bungalows for Sale
00adbdca-59ce-4deb-8a5a-2832161b8aca,homepage,2019-01-24 07:04:17.834 UTC,
00adbdca-59ce-4deb-8a5a-2832161b8aca,homepage,2019-01-24 07:04:50.442 UTC,
00ae3a7e-4074-41bd-b804-461d424b19c7,quick_view_snb,2019-01-25 09:46:49.964 UTC,Villas/Bungalows for Rent
00ae3a7e-4074-41bd-b804-461d424b19c7,quick_view_snb,2019-01-25 09:47:27.501 UTC,Villas/Bungalows for Rent
00ae3a7e-4074-41bd-b804-461d424b19c7,quick_view_snb,2019-01-25 09:47:45.056 UTC,Villas/Bungalows for Rent
00ae87de-89be-48f6-aec5-c46e222d563b,VAP,2019-01-24 02:08:14.515 UTC,Paying Guest - Hostel
00aeaf2b-e373-4068-acde-dd3c8d84963b,contact_on_vap_initiate,2019-01-25 08:43:41.128 UTC,Houses - Apartments for Sale
00aeaf2b-e373-4068-acde-dd3c8d84963b,view_number_on_vap_initiate,2019-01-25 08:44:06.901 UTC,Houses - Apartments for Sale
00aec947-ad9e-4bfb-be1f-b81b1f33f85d,view_number_on_vap_initiate,2019-01-24 13:58:50.732 UTC,Villas/Bungalows for Rent
00aec947-ad9e-4bfb-be1f-b81b1f33f85d,VAP,2019-01-24 14:04:44.284 UTC,Villas/Bungalows for Rent
00aec947-ad9e-4bfb-be1f-b81b1f33f85d,contact_on_vap_initiate,2019-01-24 14:04:44.374 UTC,Villas/Bungalows for Rent
00aec947-ad9e-4bfb-be1f-b81b1f33f85d,view_number_on_vap_initiate,2019-01-24 14:05:42.462 UTC,Villas/Bungalows for Rent
00aec947-ad9e-4bfb-be1f-b81b1f33f85d,view_number_on_vap_success,2019-01-24 14:06:48.266 UTC,Villas/Bungalows for Rent
00aed164-cc3c-4559-810e-37c3f514977c,VAP,2019-01-23 10:34:18.653 UTC,Houses - Apartments for Sale
00af2f24-1b74-4c30-87f9-4a81891b46e3,VAP,2019-01-25 06:07:58.142 UTC,Houses - Apartments for Rent
00af2f24-1b74-4c30-87f9-4a81891b46e3,VAP,2019-01-25 06:08:40.084 UTC,Houses - Apartments for Rent
00af357b-b6dc-4d7a-a95d-00d82e0a9698,rcb_project,2019-01-25 06:02:03.426 UTC,
00af357b-b6dc-4d7a-a95d-00d82e0a9698,rcb_project,2019-01-25 06:02:24.136 UTC,
00af357b-b6dc-4d7a-a95d-00d82e0a9698,rcb_project,2019-01-25 06:03:01.986 UTC,
00b005da-3463-4569-816e-a4ddf4fe722f,VAP,2019-01-23 18:48:26.292 UTC,Houses - Apartments for Sale
00b005da-3463-4569-816e-a4ddf4fe722f,listingLocation,2019-01-23 18:49:18.231 UTC,Houses - Apartments for Sale
00b005da-3463-4569-816e-a4ddf4fe722f,vap_location,2019-01-23 18:49:18.813 UTC,
00b005da-3463-4569-816e-a4ddf4fe722f,VAP,2019-01-23 18:49:24.649 UTC,Houses - Apartments for Sale
00b005da-3463-4569-816e-a4ddf4fe722f,VAP,2019-01-23 18:49:26.569 UTC,Houses - Apartments for Sale
00b005da-3463-4569-816e-a4ddf4fe722f,listingLocation,2019-01-23 18:49:27.072 UTC,Houses - Apartments for Sale
00b005da-3463-4569-816e-a4ddf4fe722f,vap_location,2019-01-23 18:49:27.501 UTC,
00b005da-3463-4569-816e-a4ddf4fe722f,VAP,2019-01-23 18:49:28.848 UTC,Houses - Apartments for Sale
