"broker_id";"account_credits"
"5801e8ead5934";"-0.17"
"580203b1a160c";"-0.35"
"58047f0373441";"8.14"
"5804b366c233e";"-0.25"
"5805f85bc7376";"12.83"
"580605ca5f610";"125.63"
"58070a4b9776a";"144.21"
"58071aedcf211";"-0.01"
"580725dc53c97";"281.87"
"58075c0e76ebc";"-0.82"
"5809cd6775326";"0.00"
"580a13d335b98";"-0.43"
"580a2d9ce80b3";"-0.46"
"512f36116ac65";"-0.31"
"580e036f59736";"3.51"
"580f04622b78c";"585.13"
"580f0eba2e8ad";"51.62"
"570e22c32e376";"0.00"
"580f3e793bcc8";"-1.01"
"580f411108498";"-1.49"
"580f48d228a27";"-7.78"
"580f5be761e79";"0.00"
"580f5c6c43b17";"-0.78"
"58103622a2249";"0.00"
"58103e070d093";"-6.37"
"581072cce6754";"246.62"
"5810ae4c81a1c";"-0.59"
"5811a1ae7c742";"-0.44"
"5811e3887e81b";"-0.11"
"57a20b2373218";"153.93"
"58171d4335198";"86.85"
"58197b22c480d";"-2.78"
"581983492fdf8";"71.52"
"5819a15a714fa";"6.85"
"5819a5f4af322";"75.59"
"5819de6c635b9";"254.05"
"581ac62f400c6";"-0.13"
"581ac7575682e";"15.16"
"581ace8a098ae";"-0.74"
"581ae1bf8ddb0";"29.11"
"57aedda7dcd5d";"68.32"
"581c286496116";"5.42"
"53d3bf07c0813";"-1.21"
"581c64a8a0985";"0.09"
"581d8341de4ea";"-0.55"
"57e3b2ff5c4ba";"0.00"
"58202e6266168";"0.00"
"5821589bb9a4c";"0.28"
"5821612fe7a57";"-1.13"
"5821643ec5f51";"-1.27"
"552b6af04c12f";"-0.65"
"58217c632e9ea";"-5.50"
"582284268c11a";"-2.13"
"5822d4ec73883";"0.00"
"582414efa6bff";"-0.27"
"5824608b571df";"0.40"
"58246453b90fb";"-0.01"
"582584ab98210";"-4.71"
"5825979c844fc";"85.30"
"5825a7e2d068c";"-5.54"
"5825bcd11ff97";"661.82"
"582978767402f";"5.86"
"582aaeb7a425d";"-0.26"
"548fdc1e2be76";"0.00"
"57eff1c05b105";"0.00"
"558d77c272b64";"20.61"
"582d5da99377d";"1046.00"
"582ec74f8a9a9";"70.02"
"5832899dc8e51";"-2.79"
"58341e1415314";"157.51"
"583420c58d7ac";"-4.66"
"583433405de69";"691.49"
"58344656e8f8d";"125.51"
"583526ca54814";"3.03"
"583564167653a";"2.34"
"583578578d7db";"-0.80"
"58358cde41828";"-0.65"
"58367fad0d1a1";"0.00"
"583687ce9ac2d";"62.20"
"583688c7cae03";"-0.58"
"58368c8f1f99d";"2.14"
"5836d8c8b7619";"12.07"
"5837c72d1b380";"1.17"
"5837c799d61ef";"29.00"
"5837cbd8eaa59";"499.79"
"583bddc3948af";"15.24"
"583d43f8eacd0";"-6.30"
"583eb9d06e054";"-1.35"
"5775232aa1283";"26.14"
"58400f80e0f54";"-0.03"
"580f16bb92342";"18.50"
"5841150e2fc21";"58.59"
"581d726af3c7e";"229.64"
"58455e45d9f18";"59.83"
"5846aed54f976";"52.62"
"5846de6f6fd7c";"43.20"
"5847998517082";"819.22"
"542bc75f6fee1";"-1.75"
"5847bbb8f05c9";"-1.88"
"582726da60e99";"-0.02"
"5847bd7c059c6";"-1.30"
"584929d46f16a";"1555.31"
"58492e1aca5a4";"0.00"
"584a56ce09683";"-1.05"
"584a57959498d";"260.50"
"584a587a0a43e";"81.72"
"584a5ab4c4f8c";"540.94"
"584e364de364c";"1.39"
"5811fc0147318";"0.14"
"565bf68da9a13";"2.28"
"57c41f0125a9b";"-1.74"
"584fe29767b79";"12.43"
"584fe9937bf72";"-0.92"
"5850e923ca0e8";"-2.63"
"5850edffeaf51";"-0.63"
"5852632d8d725";"491.44"
"5853cd15949e8";"-8.15"
"5853d193f27c6";"-1.16"
"5853d2541fe7e";"-5.92"
"5857c11856e87";"-1.12"
"5858eddbaab80";"-0.09"
"585901b16e6ad";"-0.48"
"585a267a8a19c";"331.25"
"585b64e11aada";"-1.59"
"585b7d909d620";"-9.99"
"5860e160bfcb9";"-5.84"
"585b65d1aeb33";"-0.18"
"58610b69bb6c9";"69.19"
"5862159e81275";"251.11"
"53df4228457dd";"59.72"
"58624d090ce60";"-3.92"
"58624d88d13d0";"0.00"
"58624d97970fa";"-6.03"
"58625796dd3e8";"-0.26"
"586369909eb02";"-37.63"
"5863801179bdc";"-0.65"
"58638e2bda2a6";"-1.71"
"5367636813156";"11.85"
"5858051c048de";"-0.50"
"5869fb212bb25";"73.05"
"586a191240f20";"94.85"
"56dfeb3e9ca0d";"-0.15"
"586a29e837330";"95.58"
"586a2aba653fe";"-0.43"
"586a2d6cc3bed";"-15.50"
"56d11e567c91a";"17.33"
"586b38fc83114";"298.63"
"51ac9c654eaa9";"185.59"
"4d75d1583f6c7";"-4.88"
"586bbe4c674b3";"-4.03"
"586e3207dae3a";"11.19"
"57ff6917ad960";"224.21"
"5870cad5be8f9";"41.71"
"587233b912331";"50.00"
"58732771f0065";"96.48"
"5873361564370";"-0.11"
"5874884ab4af0";"-1.93"
"5874b1978676d";"68.08"
"5877148dcd452";"-2.31"
"587719e256aeb";"500.50"
"587722436bae4";"54.42"
"58776d0fe379a";"-4.16"
"5878679bcc979";"13.91"
"5878d04f0d99f";"-0.26"
"56daeedf90a53";"-0.37"
"587c6dbfa052a";"1590.41"
"587c7160df87d";"37.93"
"587df750bc5e6";"-0.32"
"587dfee2a52f9";"-2.78"
"587e0b6ebe821";"-5.52"
"587f0019ba538";"177.05"
"587f085e5e9df";"391.55"
"587f1c6496fa1";"8.70"
"587f233d5d8d6";"83.82"
"587f31ef7394f";"347.30"
"587f3974c5906";"24.58"
"587f56d9a6632";"-0.96"
"587f64cc9327c";"-1.58"
"587f7accaadf9";"4.71"
"58806f0649899";"-2.54"
"586a2f1161a3e";"-0.47"
"524d4beda2cbf";"0.00"
"587dcc110611e";"-0.58"
"588097f484e54";"-1.03"
"5881aa8aa0762";"-0.23"
"5881b36cdd665";"-0.29"
"5881b91b0aab5";"489.36"
"5881d2b53a2a6";"-0.88"
"588208765dd62";"-0.39"
"58791989de240";"53.95"
"57f87d42ca809";"97.00"
"5887238cb5da0";"-1.64"
"588731ea39c95";"-0.11"
"5887618b31547";"0.00"
"58883b8959b4e";"-0.23"
"588847988f2c8";"238.64"
"58884af02f586";"0.00"
"58884d88679d6";"-0.65"
"5874770a787dd";"15.27"
"58885fdb67489";"51.69"
"5499672b57fd5";"3.82"
"5886d7b7eb930";"208.73"
"588867d719305";"-3.81"
"58886e4a4ab74";"-0.12"
"588879af14ce5";"800.00"
"5888902332450";"0.00"
"57d7c982e749b";"-0.20"
"588af0c9e9dd7";"5.00"
"588b0fa7294d5";"0.00"
"588b306588a35";"109.00"
"588b348f42934";"2226.73"
"588b370fe8902";"28.70"
"555043bbc03d0";"-5.13"
"588d7696046ab";"9.69"
"588edaf9bf750";"0.00"
"588ee09b447d2";"250.00"
"588ee413af376";"151.12"
"55abc90f10a6e";"-5.56"
"588ee4f0a499f";"212.39"
"51836371bf440";"207.84"
"588ee5c7f0289";"223.38"
"588ee6becf548";"239.80"
"5822f49d3ba17";"52.63"
"588f109733364";"295.55"
"588f32e72afeb";"84.49"
"58905ccfb7b7f";"-1.63"
"589069c9b9826";"360.00"
"58907b0ccf8ef";"-7.49"
"56d8c6e6875d4";"30.71"
"5890926e1139c";"-0.26"
"5890acd340484";"-0.62"
"58919b6653dc2";"816.26"
"5891c1e29e341";"477.13"
"5891fff4221c7";"-0.19"
"5892e453e96a3";"276.33"
"5892fe719bd73";"525.63"
"589300dfcce52";"499.59"
"5894282e973e4";"136.79"
"58942e5e69c18";"-1.67"
"58946d587ab35";"242.83"
"58946db870bdf";"627.52"
"559c97289bf3e";"14.76"
"589841f1a3c1c";"-0.02"
"58986fb24a20c";"-0.25"
"58995027554ea";"0.04"
"58997859ec9c9";"-6.55"
"53098d1cb9691";"0.57"
"5899936f76c05";"-0.24"
"5899b342abf6f";"-0.12"
"589abe629c75d";"3.00"
"589b26f85114e";"-0.31"
"589b2c4f2be6d";"1990.56"
"515c27d134a69";"-1.17"
"589c58fd9b7bb";"-0.60"
"589d5eceee629";"-1.67"
"589d5f984cf10";"-2.25"
"589d6d47b9f35";"-2.45"
"589d6fb05e033";"-1.95"
"589d7376da667";"-5.77"
"589d884c21c27";"9.55"
"58a1662fe301d";"786.00"
"58a179ab5d1a8";"8.92"
"58a17de17b5ee";"799.12"
"58a1ab9d0f4ff";"-0.61"
"58a1ac2a7dace";"-0.34"
"58a1cc3154519";"0.00"
"58a299039cdca";"-2.07"
"58a2a320307d4";"0.00"
"58a2a7850c9ce";"-0.92"
"55b899f24679a";"377.36"
"58a2d22e2df37";"237.17"
"58a2d367523c7";"-3.88"
"58a2d3e499c1b";"115.49"
"58a417830f00b";"-7.96"
"58a572a63bfa7";"471.19"
"58a5785a413e9";"-0.65"
"501268e13d229";"16.28"
"58a69338e488e";"-2.51"
"58a6b2b3b6ffc";"2.87"
"58a6e9452cea4";"-6.81"
"58aa74d963d07";"51.32"
"58aab7ce32513";"25.36"
"58aac24a797b4";"-1.22"
"58aacd701210d";"-16.81"
"56effc513d02c";"-0.01"
"58ac3f0027811";"-7.40"
"58ad11ebc16e4";"240.13"
"58ad259b826c0";"-0.42"
"58ad27289e24e";"12.37"
"5721d0a83ff59";"37.54"
"58ad47332a5a1";"-0.25"
"58ae8c62c2fc6";"-0.15"
"58ae9bfa6ee88";"-3.03"
"58aea43129890";"20.79"
"58aee3550c551";"241.68"
"58afe33b79a16";"55.81"
"58aff615b6139";"-3.57"
"58b023ec3262f";"0.00"
"58b3b30f25679";"-2.20"
"58b3c1ee3660c";"-3.03"
"58b40ac22dcfe";"34.64"
"58b51a62487ac";"58.76"
"58b51b17208c8";"-1.00"
"58b51d0db95a8";"-1.08"
"58b5283405164";"-14.78"
"58b5391807272";"-0.05"
"58b55fbe523b6";"-13.01"
"58b67790c34dd";"-5.29"
"58b6b10ca4d96";"-0.21"
"58b92c75a1331";"-0.51"
"58ba773bd5292";"0.24"
"58bd05ff15be9";"-1.83"
"58bd0b3ea170d";"0.00"
"58bd465b9e674";"-0.62"
"53bd278f64ae8";"0.12"
"58be42c61f3f0";"352.54"
"58bea5c01e7be";"-0.20"
"54abb1f15aadf";"16.46"
"58bf89559618d";"30.90"
"58bf9932d10b1";"-1.07"
"58bfaf88c0b35";"0.00"
"58bfcaa96e156";"809.82"
"58c0cae07cea1";"-1.19"
"58c0f2ae7d550";"0.01"
"58c105581b5eb";"0.00"
"58c143bdbad73";"-0.51"
"58c165a80df3d";"0.16"
"58c253876725e";"-0.36"
"58c253f271a0b";"-0.47"
"58c257981a26e";"331.93"
"58c2803a47c94";"44.83"
"547ea4c09d0f5";"0.00"
"58c3da9d5f695";"3198.48"
"58c7862b14e5d";"-1.18"
"58c7c80961e93";"99.16"
"58c8da7b4d9b7";"76.19"
"58c8dac438552";"-7.95"
"58c8efc585225";"-1.74"
"58c91c16dce93";"-0.22"
"58c91d61ce939";"-0.69"
"58ca885b514e8";"-1.73"
"58cbcd3e7b305";"-0.37"
"58cccf50941d1";"58.80"
"58ccf18e6d69a";"23.06"
"58cf8079ee8b8";"166.80"
"58cf8432a2fa4";"0.00"
"58cf89c2ce480";"0.00"
"58cfa67810757";"442.69"
"58d0e91be64b5";"775.98"
"58d0ea7f0cc56";"46.80"
"58d0fbc78668a";"-5.60"
"58afc2b01ca46";"-0.18"
"58d10718a336d";"57.89"
"58d2077e90eea";"39.67"
"58d20f35a3e41";"0.00"
"58d22463d58ed";"-0.22"
"56682154ecb26";"40.22"
"58d24c089ba46";"19.00"
"58d24ceeaa4c6";"52.54"
"58d24dea5211d";"-2.37"
"58d275a1e2b2a";"-0.43"
"58d393e8f12bc";"-0.71"
"58d3b50fb5c4e";"-0.11"
"58d4c37515cba";"0.00"
"58d4c3a75dfc0";"-1.04"
"58d602d28b0ab";"-0.03"
"58d9f8961f6e0";"310.57"
"58da0e904965c";"-0.96"
"58db7a4243fde";"-1.82"
"519da6c55c5be";"55.04"
"559d0a620cab1";"148.85"
"58db9ea816581";"206.71"
"58dba4585533c";"29.53"
"58dcaa73c66c4";"263.00"
"58dce409220b3";"315.30"
"58dcf8423f2e8";"-2.05"
"58de01c14a20e";"397.91"
"58de17a370b7c";"-2.40"
"510674424b6b5";"-0.34"
"58de19d94b438";"6.25"
"58de34d120843";"-0.18"
"58de409fbcea8";"0.03"
"58de68665e858";"2737.00"
"58e32258164fb";"-1.06"
"58e363ac2e340";"79.20"
"58e368ee07ae2";"-0.24"
"58e3a4b84f884";"117.56"
"58e3a6769a574";"-1.27"
"58e3c2fd5ca10";"-0.17"
"58e3c3ba78be4";"-0.30"
"58e459787b395";"-0.08"
"58c287bc95dcd";"137.47"
"557fbf79a07f2";"-1.78"
"58e4825de0baf";"228.54"
"58e4fe2ebc7c3";"-1.80"
"58e5d7b61029b";"85.05"
"58e608b3ed98d";"1.00"
"4d6b794c1bd82";"-1.43"
"58b4e76ed185f";"0.00"
"57e9178083c21";"9.81"
"58e7722f5d9ac";"-1.78"
"58e773fce4fd3";"84.81"
"58eb97c437094";"0.00"
"58ec781b2ecc8";"-1.28"
"58ec82b2d82cd";"0.56"
"58ec84d2999b5";"-0.28"
"58ecc1ad9fef3";"83.77"
"58edc19ecbb37";"648.37"
"58edf911cc904";"0.00"
"58ee224d173c7";"-0.02"
"58f058cb79f4e";"-0.20"
"58edbc96831c2";"-0.49"
"57f8619f5dc2b";"398.09"
"58f0782719d16";"-1.82"
"58f079b11012a";"37.61"
"58f08b124080e";"175.13"
"58f0bdbdb528f";"-22.93"
"58f1af1f1ad99";"3.31"
"58f47462bd610";"49.41"
"58f5a89440e8b";"-6.96"
"58f5c866a2486";"0.00"
"58f60c3fcb4d6";"0.00"
"58f6f9e0a552e";"-0.06"
"58f7051d74798";"-0.16"
"58f730067cdb0";"168.97"
"58f73fe012b30";"-0.76"
"58f74cd7d2561";"-0.02"
"58f87d4fd36ff";"-0.26"
"58f8be00dfc7c";"151.90"
"58f8cd924f86b";"664.03"
"58fad0fe4d4ba";"85.39"
"58fafa36923d5";"5.67"
"58fdc90b334e4";"-2.91"
"590073194d463";"20.00"
"58ff098208833";"11.20"
"59018a5051ad0";"26.60"
"5901c0f294308";"-0.86"
"5901d617e28f5";"-0.15"
"5902eb23076d8";"-0.44"
"5902ef0c0ce01";"0.16"
"590314e171ae1";"-2.45"
"59031559d56f4";"562.40"
"59043a32b57dd";"9.78"
"59046049bc86b";"494.62"
"59071bc6f2488";"-0.18"
"5901a46adf182";"122.32"
"5908222077591";"723.46"
"59086097acb88";"-0.98"
"5908623d8d9e6";"3.48"
"5908641faafe2";"-0.59"
"590865efd19ce";"6.39"
"590866dc1f191";"-0.32"
"59096e89c62d7";"0.00"
"59096fd10e117";"-5.06"
"5909c5cf7d30c";"19.28"
"5909ca447d4da";"2.59"
"5909e40980bd4";"-3.35"
"590ac77e7419a";"88.20"
"590aef4bb1c57";"-1.22"
"590af42257a60";"-0.20"
"590b125f279ce";"98.92"
"590b1c4f28001";"-0.08"
"58a98f08e1e9a";"170.89"
"590c16693d706";"134.51"
"590c1f275e436";"-0.45"
"590c7154155a4";"0.77"
"590c7295a7a96";"54.55"
"59103855ad74e";"9.98"
"59105d1580609";"-2.06"
"59106d606fc2b";"11.78"
"5911673e376a8";"-0.65"
"5911888325c11";"997.21"
"59118b66ccc56";"464.58"
"59118cca718c2";"-0.07"
"5911ac7028f87";"-0.59"
"5911b770c5878";"-1.57"
"5912a345ca892";"385.17"
"5912b90d434cf";"-0.08"
"5912bbbb389e5";"-4.82"
"5912c81b19e4c";"-1.13"
"5912e04aea287";"-0.82"
"5912e4a11d398";"6.64"
"5913eeff7c113";"-1.48"
"547c359f37558";"-1.42"
"5914135b04918";"-3.73"
"591425922151c";"-0.47"
"591427bdeab2a";"2394.45"
"590857be984aa";"2.12"
"58c791e371edd";"31.72"
"59143e45f2dd8";"-0.30"
"591447093732c";"-2.95"
"591456ff2d23d";"39.11"
"59153f1eb1421";"-7.58"
"5915692578fb0";"-22.42"
"591943f5d0708";"44.61"
"59198ebcddedb";"99.05"
"59199c03f2fea";"0.11"
"59199c8c15c5f";"-4.18"
"591a98abc7413";"78.24"
"591c34ce0708a";"-3.53"
"591d25fc6f32d";"-5.17"
"581c69632413d";"0.28"
"591d409630bd5";"79.31"
"591d760652f69";"232.60"
"591edb4a90102";"-2.55"
"58b2a4602e946";"20.29"
"57dfc4d4e30dc";"-0.69"
"5922867f02535";"67.80"
"5922d638bab93";"0.00"
"5905897fc800d";"0.00"
"5923d289430f9";"-3.18"
"5923ea91c1474";"30.00"
"59240e06eed1b";"-7.17"
"59241037adae1";"-1.56"
"592412bb43a76";"-1.36"
"592518881a706";"-0.24"
"59251b831bec2";"0.48"
"592535108ada0";"-0.11"
"592548387fe7b";"130.59"
"5923a947a0ffa";"-11.10"
"59255f4b71177";"1077.10"
"592570556c223";"-1.11"
"5926ace05aeb0";"-3.23"
"5926ca4d6e8b4";"-0.35"
"5927b1500679a";"679.85"
"5927bbbcc22de";"0.00"
"5927c590f30ee";"161.31"
"507e838e24b73";"0.00"
"5927cb13e940c";"-6.20"
"56d51ebc59fae";"0.00"
"574fbf356daa2";"2.65"
"592850e74ae5b";"-0.46"
"59296cf1d5aa7";"19.57"
"59158ff7f0062";"-0.70"
"592bec8c6e776";"28.39"
"592befa8d4d08";"15.07"
"566ffdf9d2fbf";"26.27"
"592d38d496213";"0.00"
"592d47eb5bb8b";"-3.16"
"592d6f18bafbd";"-0.37"
"5833f26628ba2";"37.53"
"592e6c8477a2f";"-0.83"
"592e6f29ebd0a";"0.00"
"592eb35e8c3e8";"-3.32"
"55f7f4bbcdcab";"0.00"
"592fd42e9c6c4";"-2.93"
"592fee1336377";"-0.26"
"592ffe2dc8c9e";"-0.86"
"5930ed30b43da";"54.03"
"5930f1a544168";"28.55"
"59312bb260541";"296.17"
"59315472b1047";"-9.35"
"5932964c77ec3";"-0.82"
"58357692c1860";"0.00"
"5934feaa1105f";"0.00"
"593510e4cd6bf";"-2.73"
"59364487507a8";"-1.40"
"58dca69dc6280";"-2.37"
"593670eda7bbc";"0.00"
"5617683058f3d";"3.92"
"59367b57367db";"17.90"
"5937a64d0693c";"-0.82"
"5938e48279486";"-0.77"
"5938f205ca085";"877.48"
"5938f7feb629c";"-0.06"
"5939171fa8792";"2400.53"
"587737762110e";"1.04"
"59392b544789e";"-2.67"
"593a668c8cdfd";"-0.26"
"593a8ce65308a";"63.68"
"593a9b99c680d";"0.47"
"593a9d689b0cb";"215.34"
"593e53523017a";"-9.94"
"593e54a251ab5";"164.75"
"593e5696d8d49";"-4.69"
"58728d673998f";"0.00"
"593e8d565226a";"-3.15"
"593f6cf953f83";"5.90"
"593f6f6457d55";"49.41"
"585f573591731";"77.30"
"5940fd62e6069";"50.59"
"59411c5240ac8";"19.19"
"594219a4d6a22";"23.18"
"59421e671e373";"0.00"
"59422010b6b11";"3.34"
"59422134225d2";"-0.45"
"59422732268cd";"30.18"
"594232559187c";"74.37"
"592fb8d1108d6";"-1.75"
"5943764db5b47";"-0.60"
"593c352e788f8";"39.97"
"59469b7cf289d";"18.48"
"594770e4ed804";"0.19"
"593a5e8d338fc";"404.84"
"5947c0420996f";"931.72"
"5948ba91c0884";"-2.00"
"57c3d04395382";"-4.85"
"5948f8167a9ca";"23.06"
"5948f899cc8e3";"0.17"
"5948f9144a4b2";"0.00"
"594a1183c0c95";"-1.10"
"594a17283faae";"-1.31"
"594a30bbd20a1";"427.62"
"594a352f875e8";"605.92"
"594a3aa2b7ad6";"264.85"
"594a6bdc419d3";"-3.21"
"594b8f17ca968";"1177.33"
"594b9263947bc";"689.38"
"594b9396dae56";"135.67"
"594b96856aec6";"0.00"
"594b9742285f7";"0.00"
"594b98d423408";"0.00"
"594b99865ff2e";"142.06"
"594bbcf3bb959";"-0.36"
"594cabfd3a3ba";"68.26"
"56b0c10d849c9";"42.35"
"594cb3b394608";"0.06"
"594cbc35ed01b";"0.64"
"594cbd33de695";"-4.50"
"594cd39062507";"-0.18"
"594ce48d245bf";"2.88"
"594cf95d38e2b";"3.72"
"56e21ae5ee09f";"234.55"
"594e1d759dbb0";"64.24"
"594e2005903ac";"0.00"
"594e4f9da799a";"-0.73"
"5950cb0386b97";"-0.16"
"5951fc389d482";"116.49"
"595217cba453f";"-5.21"
"595345401a92e";"192.49"
"59534e06bef40";"4.06"
"59538c1d6325b";"0.00"
"5954c163d19ec";"22.53"
"5954c77a27945";"66.36"
"5954c7feac650";"68.05"
"5954ec86a68dd";"62.83"
"59560b9685781";"12.58"
"589abda06799e";"-9.52"
"59562bf8e4e96";"-3.07"
"59562d770a5aa";"66.31"
"5956365065494";"28.31"
"5959cef7ab5b6";"75.44"
"5959e5c1e7c2f";"42.64"
"5959efb6ba1b4";"3.30"
"595a1c704eff3";"172.02"
"595a272554970";"0.00"
"595a2daad3525";"0.39"
"595a2e1ab6d40";"-0.14"
"595b28284efe7";"3.71"
"595b3dc3a8d51";"-1.69"
"595b4077b87f8";"180.30"
"595b43003874c";"0.00"
"595b45542e0a9";"-0.20"
"595b5776db6c4";"1237.44"
"57ef4e789d079";"-3.40"
"595b7650646cd";"30.35"
"595b76be6cdbe";"0.00"
"595b7c1eca6a1";"1.73"
"595b7f4e655b3";"-0.08"
"595c925e23a81";"-0.96"
"595cb521e82cb";"0.34"
"595cb56e34b9d";"-0.58"
"595cc392b2ba0";"27.80"
"595cc3e868485";"-1.71"
"58f9e3f7bf6c4";"1.85"
"592e6cb1375ed";"-1.17"
"587f69d640c85";"-3.67"
"596066313eac8";"54.00"
"577f1ea1555ab";"-0.30"
"515d3df64f094";"0.16"
"59632d7219963";"0.70"
"596356180bd75";"-5.60"
"596386ee45ad3";"0.00"
"53ad376c04cde";"0.00"
"59660f9f7a74e";"229.08"
"5966176f2f660";"68.79"
"5966ffce1cc13";"668.32"
"5967048a4413f";"6.28"
"5967132b531d2";"0.00"
"59436ca7b288f";"0.00"
"59674d316fda4";"-3.09"
"59686efed5dcc";"-3.49"
"59688025d83d9";"-0.45"
"59688fb43eb80";"2.47"
"596c4eab76d78";"99.12"
"596c5bf296710";"157.15"
"596c82fe0a784";"-0.89"
"587c655c1e675";"0.00"
"596cae2548888";"3.13"
"52b3d98df218a";"-1.43"
"596dcba1794f9";"-1.36"
"596dcfd38e6bc";"-1.77"
"596dd04709a97";"-1.82"
"596dd18740b09";"-2.49"
"596dd80e45794";"10.53"
"597074df0e340";"307.45"
"59709c45d0a60";"-12.50"
"59688d20202ca";"0.55"
"55f18f1a48f42";"0.00"
"59758f935caad";"-1.34"
"5975954fe6f32";"-2.42"
"597598e1de616";"-3.02"
"5975cbe7d97cf";"-0.62"
"59770f1b641d0";"34.18"
"59772ed742d70";"-9.54"
"59773031850b3";"19.95"
"5978606a0c7d6";"-1.04"
"5978622ae05da";"-4.23"
"5979d2f63c180";"0.00"
"597a1530b74e3";"-0.22"
"597ae3e67e5e0";"40.86"
"597ebcd7c448d";"-1.04"
"597eef2c881e2";"-0.19"
"597ef1eeed35a";"0.00"
"597ef32e5a735";"183.47"
"597f09c63ccc6";"8.39"
"597f16947e51b";"0.00"
"597f16fcb2a6a";"43.63"
"597f260b2218e";"-0.48"
"59800f649230b";"5294.33"
"55646da049a4e";"-1.43"
"59802a48c9c2c";"130.33"
"598041c3d8768";"-0.98"
"5980448177c1b";"1.00"
"598044f157036";"-4.27"
"5980462e05992";"-1.34"
"59804a8f00adf";"28.69"
"59806f618b399";"27.67"
"598161fcee977";"-0.10"
"598172a46136c";"71.98"
"5981c5f5f41ed";"-0.14"
"5982e2f6b8327";"-2.01"
"5982e62b412de";"7.49"
"5982ef8f2fd62";"106.14"
"5982efb11b776";"-0.25"
"59841d5d9529c";"-6.45"
"59841da7a7859";"-5.91"
"59843d5e184d6";"-0.32"
"59846e7df41be";"0.00"
"59847a5c890cc";"-2.25"
"598559f63e074";"-7.86"
"5987f63a145bd";"-0.36"
"5988086351786";"17.29"
"59881027e7240";"0.00"
"5988183035402";"0.00"
"5296e6bb2a1bb";"10.83"
"59883bb990b48";"94.43"
"598979383ec7e";"0.00"
"59897fa18a9c7";"-0.02"
"59898953f3877";"0.00"
"59899d805091b";"35.99"
"598a985e3eeb0";"66.16"
"598ac728c497e";"21.51"
"598ae4339bfeb";"0.19"
"57bfc21f4ade9";"-0.18"
"598d53ddf0e29";"-0.33"
"55a79ab5e2042";"-0.10"
"575a7b962c4dd";"-0.34"
"598da0d8621cd";"0.00"
"599153a809665";"0.10"
"599153f7bdc21";"-0.06"
"59916646a391d";"78.67"
"577504440b4d4";"0.00"
"58c0fb9f85172";"-0.23"
"54f039e1af0b2";"-0.15"
"59955c779e9db";"133.40"
"59956d7f00ac3";"0.60"
"5160542b49f69";"55.28"
"57d3be66dc05b";"-0.35"
"59957515d0a16";"-1.01"
"5995802e1000d";"41.45"
"53be8550b3a72";"7.00"
"55d482026657a";"0.00"
"59968ae851afb";"-1.52"
"5996b14cafe7b";"102.22"
"5996b78ce30ed";"-0.13"
"5996c3af23f69";"-0.12"
"5996d9f1ac27e";"-0.33"
"599a2ed4a5cb4";"23.50"
"599a7224dce4d";"-0.31"
"599a7c08ba199";"-0.60"
"599a904a57dc8";"891.28"
"599aa4338d62b";"-5.08"
"599abb6251ada";"-0.14"
"599abdbd4918a";"-0.22"
"599ace9fe8e45";"-0.17"
"599bddde4cbdf";"411.69"
"599bfc71a44be";"2.57"
"5743cf0387551";"21.73"
"599c17be0277a";"-8.12"
"543f955075a65";"-0.03"
"599c22bfcf87e";"54.44"
"5249450dbc500";"-2.64"
"5663553a4d0a3";"70.95"
"599d327254398";"-0.83"
"599e98f396828";"10.34"
"596fa8c13f98e";"0.00"
"599ea702cbdfe";"-0.18"
"564c6e5796588";"48.43"
"599ebaa670ef5";"-5.30"
"599ec62dd256c";"-1.50"
"599ec97df37e6";"1249.00"
"599eca59320b3";"434.00"
"599ecb32c3f95";"0.00"
"591ddfea65a1f";"1472.00"
"59a11408b78d6";"0.70"
"59a3ab285c277";"-0.77"
"59a3b59c31247";"-0.68"
"59a3ba63ac947";"-2.24"
"59200f254c6ee";"11.97"
"59a3ea0c7235c";"-2.09"
"59a3f70011b4d";"-1.13"
"59a3fb1a39cbf";"39.19"
"59a3fd158dacd";"-0.01"
"59a50373792d1";"-0.29"
"51500bf29aa70";"-0.38"
"59a544ab13cbc";"121.27"
"597188b601403";"136.50"
"59a654719637f";"-1.50"
"59a65edb2682b";"10.97"
"59a6672048fd4";"6522.82"
"59a68e89e18a8";"0.00"
"599c719aa1e63";"-0.41"
"57d4f8cdaf1b9";"-1.06"
"59a6a499526a3";"-0.36"
"59a7aa9de020e";"3.81"
"550675fb6dbab";"1.02"
"59a8e9529b234";"0.00"
"59a8fa4958352";"13.24"
"59a925b8a2a05";"-1.50"
"59a934f5a6388";"-5.41"
"59a93909ce30e";"83.37"
"59a93de1799f5";"0.83"
"59a95eca8baf1";"-1.09"
"59ad00dca210b";"0.00"
"59ad2513a9ea2";"6.86"
"59ad27f6528ea";"674.86"
"59ad404f4271d";"-1.08"
"59ae2c3f45c4c";"-0.38"
"59ae89384320c";"-5.39"
"59ae903ea2156";"0.00"
"56b5bf15aa4f6";"-0.77"
"59ae927900083";"-0.92"
"59aeb4037da43";"-0.09"
"570632d361c18";"11.16"
"59af8f8d7bfb2";"-1.04"
"59af962093f41";"-3.70"
"59afa002e3273";"237.87"
"59affe73c5519";"9.34"
"59b0f8e617fca";"34.08"
"59b0ff140818a";"1.56"
"59b1160aacbb6";"-0.08"
"59b6264196533";"-2.50"
"59b6367fc1917";"23.80"
