user_id,dvJun13,S30d_events,S30d_totalsessiontime,S30d_sessioncount,S30d_propertiesviewed,S30d_distinctpropertiesviewed,S30d_Saleviews,S30d_Rentviews,S30d_Otherviews,S30d_distinctlocalitiesviewed,S30d_distinctcitiesviewed,S30d_pricevariance,SMax_property,SMax_city_name,SMax_subcategory_name,SMax_source,SMax_utm_traffic_source,SMax_price,SMax_Area_Sq_Feet,R30d_responses,R30d_propertiesresponded,R30d_distinctpropertiesresponded,R30d_Saleresponses,R30d_Rentresponses,R30d_Otherresponses,R30d_distinctlocalitiesresponded,R30d_distinctcitiesresponded,R30d_pricevariance,R30d_Projectresponses,RMax_property,RMax_city_name,RMax_subcategory_name,RMax_source,RMax_utm_traffic_source,RMax_price,RMax_Area_Sq_Feet,S30d_seriousness,S30d_Saleseriousness,S30d_avgsessiontime,S30d_distinctpropertiesviewedRatio,SMax_priceperSqft,R30d_Saleseriousness,R30d_distinctpropertiesrespondedRatio,RMax_priceperSqft
137566107,0,10,11.14223333,1,8,3,8,0,2,2,1,1.6,Quikr,ROI,Plot_Sale,Quikr,OtherPaid,1,3,3,3,3,3,0,0,2,1,0,0,Quikr,ROI,Plot_Sale,Quikr,Organic,1,3,0.174097396,1,11.14223333,0.375,0.333333333,1,1,0.333333333
154055500,0,6,5.892833333,1,6,2,6,0,0,1,1,0,Quikr,Hyderabad,Plot_Sale,msite,OtherPaid,1,4,2,2,2,2,0,0,1,1,0,0,Quikr,Hyderabad,Plot_Sale,msite,OtherPaid,1,4,0.163689815,1,5.892833333,0.333333333,0.25,1,1,0.25
149790132,0,2,4.264416667,1,2,1,2,0,0,1,1,0,Quikr,ROI,Villa_Sale,Quikr,OtherPaid,2,3,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Villa_Sale,Quikr,Internal,2,3,1.066104167,1,4.264416667,0.5,0.666666667,1,1,0.666666667
22770501,0,6,3.813033333,1,6,4,6,0,0,2,1,0,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,4,,,,,,,,,,,,,,,,,,0.105917593,1,3.813033333,0.666666667,0.25,,,
156741700,0,4,4.313333333,1,4,2,4,0,0,1,1,0,Quikr,ROI,Plot_Sale,,Organic,1,4,2,2,2,2,0,0,1,1,0,0,Quikr,ROI,Apartment_Sale,,Organic,1,4,0.269583333,1,4.313333333,0.5,0.25,1,1,0.25
98562792,0,24,20.36145,9,24,8,12,12,0,5,1,0,Quikr,Mumbai_MMR,Apartment_Rent,desktop,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.03534974,0.5,2.262383333,0.333333333,1,,,
146637276,0,4,4.6484,1,4,3,4,0,0,3,1,0,Quikr,ROI,Villa_Sale,desktop,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.290525,1,4.6484,0.75,1,,,
10306977,0,16,20.04316667,1,16,2,9,4,3,2,1,2.0625,Quikr,ROI,Plot_Sale,desktop,Organic,1,3,6,6,2,3,2,1,2,1,2.7,0,Quikr,ROI,Plot_Sale,desktop,Organic,1,4,0.07829362,0.692307692,20.04316667,0.125,0.333333333,0.6,0.333333333,0.25
156655274,0,2,0.0011,1,2,1,2,0,0,1,1,0,Commonfloor,ROI,Plot_Sale,msite,CF,1,2,,,,,,,,,,,,,,,,,,0.000275,1,0.0011,0.5,0.5,,,
141805220,0,4,0.899483333,2,4,2,4,0,0,1,1,2.25,Quikr,ROI,Plot_Sale,desktop,Organic,4,4,2,2,1,2,0,0,0,1,0,0,Quikr,ROI,Plot_Sale,desktop,Organic,4,4,0.056217708,1,0.449741667,0.5,1,1,0.5,1
143900814,0,14,11.31996667,2,14,5,14,0,0,2,1,0,Quikr,ROI,Villa_Sale,desktop,OtherPaid,1,4,,,,,,,,,,,,,,,,,,0.057754932,1,5.659983333,0.357142857,0.25,,,
153538713,0,10,7.891683333,3,10,5,6,4,0,5,1,0.9,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,2,2,2,1,2,0,0,1,1,0,0,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,2,0.078916833,0.6,2.630561111,0.5,0.5,1,0.5,0.5
151350640,0,8,8.488616667,1,8,4,8,0,0,3,1,0.125,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,3,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,3,0.132634635,1,8.488616667,0.5,0.333333333,1,1,0.333333333
156273970,0,1,0,1,0,0,1,0,0,0,1,,Quikr,ROI,Plot_Sale,,Internal,4,4,1,0,0,1,0,0,0,1,,1,Quikr,ROI,Plot_Sale,,Internal,4,4,,1,0,,1,1,,1
105883026,0,1,0,1,1,1,1,0,0,1,1,,Quikr,Hyderabad,Apartment_Sale,msite,OtherPaid,1,2,,,,,,,,,,,,,,,,,,0,1,0,1,0.5,,,
132150235,0,9,5.677166667,2,9,4,9,0,0,2,1,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,2,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,,0.070088477,1,2.838583333,0.444444444,0.5,1,1,
120501277,0,5,10.4324,1,5,2,5,0,0,2,1,1.8,Quikr,ROI,Villa_Sale,desktop,OtherPaid,1,4,2,2,1,2,0,0,1,1,4.5,0,Quikr,ROI,Villa_Sale,desktop,Organic,4,4,0.417296,1,10.4324,0.4,0.25,1,0.5,1
137301864,0,47,99.53971667,3,47,20,44,0,3,8,1,0,Quikr,Delhi_NCR,Apartment_Sale,msite,OtherPaid,1,1,7,7,4,7,0,0,3,1,0,0,Quikr,Delhi_NCR,Apartment_Sale,msite,OtherPaid,1,1,0.045060985,1,33.17990556,0.425531915,1,1,0.571428571,1
117802965,0,3,0.43805,2,3,2,0,3,0,1,1,0,Quikr,Bangalore,Commercial_Rent,msite,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.048672222,0,0.219025,0.666666667,1,,,
110515541,0,39,24.85571667,3,39,5,39,0,0,2,1,0,Quikr,Chennai,Villa_Sale,msite,OtherPaid,1,1,6,6,2,6,0,0,2,1,0,0,Quikr,Chennai,Villa_Sale,msite,OtherPaid,1,1,0.016341694,1,8.285238889,0.128205128,1,1,0.333333333,1
152128764,0,7,9.021983333,2,7,5,7,0,0,5,1,0,Quikr,Pune,Villa_Sale,desktop,OtherPaid,1,4,1,1,1,1,0,0,1,1,,0,Quikr,Pune,Villa_Sale,desktop,Direct,1,4,0.184122109,1,4.510991667,0.714285714,0.25,1,1,0.25
156529587,0,12,5.79325,2,12,3,12,0,0,2,1,0,Commonfloor,Chennai,Plot_Sale,msite,CF,1,3,1,1,1,1,0,0,1,1,,0,Quikr,Chennai,Plot_Sale,msite,Direct,1,3,0.040230903,1,2.896625,0.25,0.333333333,1,1,0.333333333
134732427,0,2,1.089316667,1,2,2,2,0,0,1,1,0,Quikr,Mumbai_MMR,Apartment_Sale,msite,Alerts,1,3,,,,,,,,,,,,,,,,,,0.272329167,1,1.089316667,1,0.333333333,,,
156700170,0,34,19.03568333,1,34,18,34,0,0,14,1,0,Commonfloor,ROI,Plot_Sale,,CF,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Plot_Sale,,Direct,1,1,0.016466854,1,19.03568333,0.529411765,1,1,1,1
154452061,0,9,2.838,1,9,1,9,0,0,1,1,0,Quikr,ROI,Villa_Sale,desktop,OtherPaid,2,3,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Villa_Sale,desktop,OtherPaid,2,3,0.035037037,1,2.838,0.111111111,0.666666667,1,1,0.666666667
156319256,0,2,0.378933333,1,0,0,2,0,0,0,1,0,Quikr,Pune,Apartment_Sale,,Internal,4,4,2,0,0,2,0,0,0,1,0,2,Quikr,Pune,Apartment_Sale,,Internal,4,4,,1,0.378933333,,1,1,,1
154902749,0,3,9.162783333,1,0,0,0,0,3,0,1,0,Quikr,ROI,Others,desktop,Organic,4,4,3,0,0,0,0,3,0,1,0,3,Quikr,ROI,Others,desktop,Organic,4,4,,,9.162783333,,1,,,1
148892217,0,5,7.592716667,1,0,0,3,0,2,0,1,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,4,4,1,0,0,1,0,0,0,1,,1,Quikr,ROI,Apartment_Sale,msite,Internal,4,4,,1,7.592716667,,1,1,,1
151221373,0,9,22.97008333,2,9,7,7,2,0,3,1,1.75,Quikr,Hyderabad,Apartment_Sale,msite,OtherPaid,1,2,,,,,,,,,,,,,,,,,,0.283581276,0.777777778,11.48504167,0.777777778,0.5,,,
122548966,0,7,22.01628333,1,7,5,7,0,0,0,2,0,Quikr,Bangalore,Villa_Sale,desktop,Organic,4,4,6,6,5,6,0,0,0,2,0,0,Quikr,ROI,Villa_Sale,desktop,Organic,4,4,0.449311905,1,22.01628333,0.714285714,1,1,0.833333333,1
135797894,0,11,3.768883333,2,10,3,10,0,1,1,1,0.654545455,Quikr,ROI,Villa_Sale,msite,OtherPaid,2,4,4,3,2,3,0,1,1,1,1,1,Quikr,ROI,Villa_Sale,msite,OtherPaid,2,4,0.037688833,1,1.884441667,0.3,0.5,1,0.666666667,0.5
147632246,0,5,1.360416667,1,5,1,5,0,0,1,1,0,Quikr,Bangalore,Plot_Sale,msite,OtherPaid,1,3,,,,,,,,,,,,,,,,,,0.054416667,1,1.360416667,0.2,0.333333333,,,
143325380,0,1,0,1,1,1,1,0,0,1,1,,Quikr,Bangalore,Apartment_Sale,desktop,Alerts,1,1,,,,,,,,,,,,,,,,,,0,1,0,1,1,,,
141492081,0,2,0,2,2,2,2,0,0,2,1,0,Quikr,Mumbai_MMR,Apartment_Sale,desktop,Alerts,2,2,,,,,,,,,,,,,,,,,,0,1,0,1,1,,,
155743882,0,43,15.0487,1,43,9,43,0,0,7,1,1.943521595,Quikr,ROI,Villa_Sale,desktop,Organic,1,4,20,20,6,20,0,0,4,1,2.368421053,0,Quikr,ROI,Villa_Sale,desktop,Organic,4,4,0.008138832,1,15.0487,0.209302326,0.25,1,0.3,1
154624402,0,10,7.791516667,1,2,1,2,0,8,1,1,0,Quikr,ROI,Others,desktop,OtherPaid,4,4,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Commercial_Sale,desktop,Organic,4,2,1.947879167,1,7.791516667,0.5,1,1,1,2
146381599,0,1,0,1,0,0,1,0,0,0,1,,Commonfloor,Mumbai_MMR,Apartment_Sale,qh,CF,4,4,,,,,,,,,,,,,,,,,,,1,0,,1,,,
156247497,0,9,14.699,3,9,5,9,0,0,2,1,0.194444444,Quikr,Pune,Apartment_Sale,msite,Alerts,1,2,1,1,1,1,0,0,1,1,,0,Quikr,Pune,Apartment_Sale,msite,Internal,1,2,0.181469136,1,4.899666667,0.555555556,0.5,1,1,0.5
142644526,0,8,5.8208,1,0,0,0,0,8,0,1,0,Quikr,ROI,Others,msite,Organic,4,4,5,0,0,0,0,5,0,1,0,3,Quikr,ROI,Others,msite,Organic,4,4,,,5.8208,,1,,,1
147506995,0,17,50.29208333,6,17,8,16,1,0,8,1,0.992647059,Quikr,ROI,Villa_Sale,msite,OtherPaid,1,1,7,7,5,7,0,0,5,1,0,0,Quikr,ROI,Villa_Sale,msite,OtherPaid,1,1,0.17402105,0.941176471,8.382013889,0.470588235,1,1,0.714285714,1
156177672,0,17,17.71016667,1,17,2,17,0,0,1,1,1.985294118,Quikr,ROI,Villa_Sale,desktop,Organic,1,3,6,6,2,6,0,0,1,1,2.7,0,Quikr,ROI,Villa_Sale,desktop,Organic,4,4,0.061280854,1,17.71016667,0.117647059,0.333333333,1,0.333333333,1
146430806,0,12,3.50665,2,12,4,12,0,0,4,2,1.840909091,Quikr,Delhi_NCR,Commercial_Sale,msite,Internal,1,1,4,4,3,4,0,0,3,2,2.25,0,Quikr,Delhi_NCR,Commercial_Sale,msite,Internal,1,2,0.024351736,1,1.753325,0.333333333,1,1,0.75,0.5
135979958,0,3,1.214916667,1,3,1,3,0,0,1,1,0,Quikr,ROI,Villa_Sale,Quikr,OtherPaid,4,4,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Villa_Sale,Quikr,Internal,4,4,0.134990741,1,1.214916667,0.333333333,1,1,1,1
139320570,0,2,0,2,2,2,2,0,0,2,1,0,Quikr,ROI,Villa_Sale,msite,OtherPaid,1,4,,,,,,,,,,,,,,,,,,0,1,0,1,0.25,,,
153967265,0,7,7.0387,1,7,3,7,0,0,2,1,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,3,3,2,3,0,0,2,1,0,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,0.143646939,1,7.0387,0.428571429,1,1,0.666666667,1
146509622,0,2,0.329883333,1,2,1,0,2,0,1,1,0,Quikr,Kolkata,Commercial_Rent,desktop,OtherPaid,1,1,1,1,1,0,1,0,1,1,,0,Quikr,Kolkata,Commercial_Rent,desktop,OtherPaid,1,1,0.082470833,0,0.329883333,0.5,1,0,1,1
147502795,0,9,25.444,2,9,1,4,0,5,1,1,0.277777778,Quikr,ROI,Others,desktop,Organic,4,4,6,6,1,2,0,4,1,1,0.266666667,0,Quikr,ROI,Others,desktop,Organic,4,4,0.314123457,1,12.722,0.111111111,1,1,0.166666667,1
156574538,0,10,22.64821667,1,10,4,10,0,0,1,1,0,Commonfloor,Pune,Apartment_Sale,msite,CF,1,1,1,1,1,1,0,0,1,1,,0,Quikr,Pune,Apartment_Sale,msite,SEM,1,1,0.226482167,1,22.64821667,0.4,1,1,1,1
2262122,0,59,52.36925,1,59,40,59,0,0,31,1,0.686025408,Commonfloor,Hyderabad,Villa_Sale,desktop,CF,2,4,7,7,7,7,0,0,6,1,1,0,Quikr,Hyderabad,Villa_Sale,desktop,Organic,2,4,0.015044312,1,52.36925,0.677966102,0.5,1,1,0.5
142302569,0,4,2.66355,1,4,3,2,0,2,0,1,0,Quikr,ROI,Apartment_Sale,desktop,Organic,4,4,3,3,3,2,0,1,0,1,0,0,Quikr,ROI,Apartment_Sale,desktop,Organic,4,4,0.166471875,1,2.66355,0.75,1,1,1,1
130642284,0,4,3.363183333,1,4,2,4,0,0,1,1,0.25,Quikr,ROI,Villa_Sale,,OtherPaid,3,4,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Villa_Sale,,Internal,3,4,0.210198958,1,3.363183333,0.5,0.75,1,1,0.75
145130614,0,12,11.43791667,2,12,5,4,8,0,3,1,0.083333333,Quikr,Hyderabad,Villa_Rent,desktop,OtherPaid,1,3,2,2,2,0,2,0,2,1,0,0,Quikr,Hyderabad,Villa_Rent,desktop,OtherPaid,1,3,0.079429977,0.333333333,5.718958333,0.416666667,0.333333333,0,1,0.333333333
141884693,0,11,3.764416667,2,11,4,3,8,0,3,1,0.090909091,Quikr,Hyderabad,Villa_Rent,desktop,OtherPaid,1,3,2,2,2,0,2,0,2,1,0,0,Quikr,Hyderabad,Villa_Rent,desktop,OtherPaid,1,3,0.031110882,0.272727273,1.882208333,0.363636364,0.333333333,0,1,0.333333333
154971477,0,18,3.291666667,2,18,2,18,0,0,2,2,1.045751634,Quikr,Bangalore,Apartment_Sale,msite,SMS,2,3,8,8,1,8,0,0,1,2,1.142857143,0,Quikr,ROI,Apartment_Sale,msite,SMS,2,4,0.010159465,1,1.645833333,0.111111111,0.666666667,1,0.125,0.5
16609034,0,21,32.57825,1,21,17,20,0,1,13,1,0.428571429,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.073873583,1,32.57825,0.80952381,1,,,
150653662,0,26,41.04421667,1,26,15,26,0,0,8,1,0.204615385,Quikr,Kolkata,Apartment_Sale,,OtherPaid,1,3,4,4,4,4,0,0,3,1,0.25,0,Quikr,Kolkata,Apartment_Sale,,Internal,1,3,0.060716297,1,41.04421667,0.576923077,0.333333333,1,1,0.333333333
157366304,0,2,0.8168,1,0,0,2,0,0,0,1,0,Quikr,ROI,Villa_Sale,msite,OtherPaid,4,4,1,0,0,1,0,0,0,1,,1,Quikr,ROI,Villa_Sale,msite,Internal,4,4,,1,0.8168,,1,1,,1
45853810,0,2,1.28585,1,2,2,2,0,0,2,1,0,Quikr,Bangalore,Commercial_Sale,desktop,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.3214625,1,1.28585,1,1,,,
155818544,0,10,4.63695,1,10,3,10,0,0,3,1,1.877777778,Quikr,ROI,Apartment_Sale,desktop,Organic,1,3,6,6,1,6,0,0,1,1,2.7,0,Quikr,ROI,Apartment_Sale,desktop,Organic,1,4,0.0463695,1,4.63695,0.3,0.333333333,1,0.166666667,0.25
154057306,0,1,0,1,1,1,1,0,0,0,1,,Quikr,ROI,Plot_Sale,msite,Organic,4,4,1,1,1,1,0,0,0,1,,0,Quikr,ROI,Plot_Sale,msite,Organic,4,4,0,1,0,1,1,1,1,1
150150798,0,14,14.94105,1,11,4,3,0,11,3,1,0.989010989,Quikr,ROI,Others,msite,OtherPaid,2,4,6,6,3,2,0,4,2,1,0.166666667,0,Quikr,ROI,Others,msite,Direct,2,4,0.123479752,1,14.94105,0.363636364,0.5,1,0.5,0.5
156592801,0,2,0.033116667,1,2,1,2,0,0,1,1,0,Commonfloor,ROI,Villa_Sale,msite,CF,1,3,,,,,,,,,,,,,,,,,,0.008279167,1,0.033116667,0.5,0.333333333,,,
156626738,0,3,1.691116667,2,3,2,3,0,0,1,1,0,Quikr,Pune,Apartment_Sale,msite,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,Pune,Apartment_Sale,msite,Organic,1,1,0.187901852,1,0.845558333,0.666666667,1,1,1,1
112968198,0,10,18.18645,1,6,1,8,0,2,1,1,2.4,Quikr,Bangalore,Apartment_Sale,msite,SMS,1,2,4,3,1,4,0,0,1,1,2.25,1,Quikr,Bangalore,Apartment_Sale,msite,SMS,1,2,0.505179167,1,18.18645,0.166666667,0.5,1,0.333333333,0.5
156742025,0,15,36.30808333,1,15,5,15,0,0,4,1,0.6,Quikr,ROI,Plot_Sale,Quikr,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Plot_Sale,,Internal,1,1,0.161369259,1,36.30808333,0.333333333,1,1,1,1
135604286,0,9,3.973733333,1,5,3,5,0,4,1,2,0.277777778,Commonfloor,Bangalore,Apartment_Sale,desktop,CF,3,3,4,0,0,0,0,4,0,1,0,0,Commonfloor,ROI,Others,desktop,CF,4,4,0.158949333,1,3.973733333,0.6,1,,,1
154058654,0,2,2.0629,1,2,1,2,0,0,1,1,0,Commonfloor,Hyderabad,Apartment_Sale,desktop,CF,2,3,,,,,,,,,,,,,,,,,,0.515725,1,2.0629,0.5,0.666666667,,,
45986352,0,4,0.748016667,1,4,1,4,0,0,1,1,0,Quikr,ROI,Villa_Sale,msite,OtherPaid,1,,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Villa_Sale,msite,OtherPaid,1,,0.046751042,1,0.748016667,0.25,,1,1,
156243593,0,4,14.3235,1,2,2,3,0,1,2,1,3,Quikr,Hyderabad,Villa_Sale,msite,Referral,1,4,2,0,0,1,0,1,0,1,0,2,Quikr,Hyderabad,Others,msite,OtherPaid,4,4,3.580875,1,14.3235,1,0.25,1,,1
156634490,0,2,2.763166667,1,2,1,0,2,0,1,1,0,Quikr,ROI,Apartment_Rent,msite,CF,1,3,1,1,1,0,1,0,1,1,,0,Quikr,ROI,Apartment_Rent,msite,Internal,1,3,0.690791667,0,2.763166667,0.5,0.333333333,0,1,0.333333333
156223397,0,49,15.13205,1,48,17,45,0,4,8,1,0.18707483,Quikr,Bangalore,Villa_Sale,,Alerts,2,3,16,15,14,15,0,1,7,1,0.4,1,Quikr,Bangalore,Villa_Sale,,Alerts,2,3,0.00656773,1,15.13205,0.354166667,0.666666667,1,0.933333333,0.666666667
155916231,0,7,7.054116667,1,7,3,7,0,0,3,1,0,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,3,2,2,1,2,0,0,1,1,0,0,Quikr,ROI,Plot_Sale,,Direct,1,3,0.143961565,1,7.054116667,0.428571429,0.333333333,1,0.5,0.333333333
126103103,0,15,25.87045,5,10,4,15,0,0,3,1,0.952380952,Quikr,Mumbai_MMR,Apartment_Sale,desktop,OtherPaid,2,2,7,5,4,7,0,0,3,1,0.952380952,2,Quikr,Mumbai_MMR,Apartment_Sale,desktop,OtherPaid,2,2,0.2587045,1,5.17409,0.4,1,1,0.8,1
151075796,0,8,5.19255,1,8,7,8,0,0,5,1,0,Quikr,Mumbai_MMR,Apartment_Sale,msite,Direct,1,1,6,6,6,6,0,0,4,1,0,0,Quikr,Mumbai_MMR,Apartment_Sale,msite,Direct,1,1,0.081133594,1,5.19255,0.875,1,1,1,1
154410570,0,1,0,1,1,1,1,0,0,1,1,,Commonfloor,ROI,Apartment_Sale,qh,SMS,1,1,1,1,1,1,0,0,1,1,,0,Commonfloor,ROI,Apartment_Sale,qh,SMS,1,1,0,1,0,1,1,1,1,1
156834907,0,7,9.705033333,1,7,5,7,0,0,4,1,0,Quikr,Delhi_NCR,Plot_Sale,,OtherPaid,1,2,1,1,1,1,0,0,1,1,,0,Quikr,Delhi_NCR,Plot_Sale,,SEM,1,2,0.198061905,1,9.705033333,0.714285714,0.5,1,1,0.5
144233113,0,100,61.14808333,7,100,23,100,0,0,4,1,0.24030303,Quikr,Hyderabad,Apartment_Sale,desktop,OtherPaid,2,3,23,23,13,23,0,0,4,1,0.23715415,0,Quikr,Hyderabad,Apartment_Sale,desktop,OtherPaid,2,3,0.006114808,1,8.735440476,0.23,0.666666667,1,0.565217391,0.666666667
130757140,0,11,6.883916667,2,11,5,0,11,0,2,1,0,Quikr,Hyderabad,Apartment_Rent,,OtherPaid,1,2,1,1,1,0,1,0,1,1,,0,Quikr,Hyderabad,Apartment_Rent,,Organic,1,2,0.056891873,0,3.441958333,0.454545455,0.5,0,1,0.5
157930818,0,2,1.34945,1,2,1,2,0,0,1,1,0,Quikr,Mumbai_MMR,Plot_Sale,msite,Referral,1,4,1,1,1,1,0,0,1,1,,0,Quikr,Mumbai_MMR,Plot_Sale,msite,Referral,1,4,0.3373625,1,1.34945,0.5,0.25,1,1,0.25
119657194,0,10,18.93861667,1,10,10,10,0,0,8,1,0,Quikr,ROI,Plot_Sale,desktop,OtherPaid,1,4,,,,,,,,,,,,,,,,,,0.189386167,1,18.93861667,1,0.25,,,
151698418,0,10,7.629416667,2,10,4,10,0,0,4,1,0,Quikr,Kolkata,Apartment_Sale,msite,OtherPaid,1,1,4,4,3,4,0,0,3,1,0,0,Quikr,Kolkata,Apartment_Sale,msite,OtherPaid,1,1,0.076294167,1,3.814708333,0.4,1,1,0.75,1
151843270,0,3,2.402166667,2,3,2,3,0,0,2,1,0,Quikr,Hyderabad,Plot_Sale,desktop,Referral,1,4,1,1,1,1,0,0,1,1,,0,Quikr,Hyderabad,Plot_Sale,desktop,Referral,1,,0.266907407,1,1.201083333,0.666666667,0.25,1,1,
137285854,0,15,14.63786667,5,15,14,15,0,0,5,1,0,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,2,,,,,,,,,,,,,,,,,,0.065057185,1,2.927573333,0.933333333,0.5,,,
4160714,0,55,123.47095,9,55,43,1,54,0,11,1,0.018181818,Quikr,ROI,Apartment_Rent,desktop,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.040816843,0.018181818,13.71899444,0.781818182,1,,,
152122190,0,8,9.393083333,1,8,2,8,0,0,1,1,1.125,Quikr,ROI,Villa_Sale,,OtherPaid,4,2,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Villa_Sale,,Organic,4,2,0.146766927,1,9.393083333,0.25,2,1,1,2
156712670,0,3,0.088533333,1,3,1,3,0,0,1,1,0,Quikr,ROI,Plot_Sale,Quikr,OtherPaid,1,3,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Plot_Sale,Quikr,Organic,1,3,0.009837037,1,0.088533333,0.333333333,0.333333333,1,1,0.333333333
152839482,0,3,0.818666667,0,3,1,3,0,0,1,1,0,Quikr,ROI,Plot_Sale,Quikr,OtherPaid,1,3,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Plot_Sale,Quikr,Organic,1,3,0.090962963,1,,0.333333333,0.333333333,1,1,0.333333333
151372680,0,6,32.25556667,17,37,25,13,22,2,17,1,0.490990991,Quikr,ROI,Apartment_Rent,app,OtherPaid,1,3,4,4,4,1,3,0,4,1,0,0,Quikr,ROI,Apartment_Rent,app,OtherPaid,1,3,0.023561407,0.371428571,1.897386275,0.675675676,0.333333333,0.25,1,0.333333333
149075001,0,2,0.396216667,1,0,0,0,0,2,0,1,0,Quikr,ROI,Others,msite,SEM,4,4,2,0,0,0,0,2,0,1,0,2,Quikr,ROI,Others,msite,SEM,4,4,,,0.396216667,,1,,,1
156147474,0,4,3.9737,1,4,2,4,0,0,1,1,2.25,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,4,2,2,1,2,0,0,1,1,4.5,0,Quikr,ROI,Plot_Sale,msite,Organic,4,4,0.24835625,1,3.9737,0.5,0.25,1,0.5,1
146462411,0,10,8.455466667,1,10,4,0,10,0,2,1,0,Quikr,Pune,Apartment_Rent,desktop,OtherPaid,1,1,5,5,4,0,5,0,2,1,0,0,Quikr,Pune,Apartment_Rent,desktop,OtherPaid,1,1,0.084554667,0,8.455466667,0.4,1,0,0.8,1
150006015,0,58,77.752,20,37,21,58,0,0,7,1,1.549909256,Quikr,Hyderabad,Apartment_Sale,msite,SMS,2,4,23,2,2,23,0,0,2,1,0.541501976,21,Quikr,Hyderabad,Apartment_Sale,msite,SMS,4,4,0.056794741,1,3.8876,0.567567568,0.5,1,1,1
156405751,0,8,9.868766667,1,8,3,8,0,0,3,1,0,Quikr,Hyderabad,Plot_Sale,desktop,OtherPaid,1,4,2,2,1,2,0,0,1,1,0,0,Quikr,Hyderabad,Plot_Sale,desktop,Organic,1,4,0.154199479,1,9.868766667,0.375,0.25,1,0.5,0.25
139083759,0,13,13.3354,3,13,4,13,0,0,3,1,0,Quikr,Pune,Plot_Sale,msite,OtherPaid,1,2,4,4,4,4,0,0,3,1,0,0,Quikr,Pune,Plot_Sale,msite,Organic,1,2,0.078907692,1,4.445133333,0.307692308,0.5,1,1,0.5
129013486,0,5,16.705,1,5,2,0,5,0,2,1,0,Quikr,ROI,Commercial_Rent,desktop,OtherPaid,1,1,1,1,1,0,1,0,1,1,,0,Quikr,ROI,Commercial_Rent,desktop,Organic,1,1,0.6682,0,16.705,0.4,1,0,1,1
157376064,0,21,24.61295,2,21,10,21,0,0,5,2,0.257142857,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,2,5,5,4,5,0,0,3,2,0.3,0,Quikr,ROI,Apartment_Sale,msite,Internal,1,2,0.055811678,1,12.306475,0.476190476,0.5,1,0.8,0.5
100281498,0,18,38.98305,1,18,7,18,0,0,1,1,0.470588235,Commonfloor,Bangalore,Villa_Sale,msite,CF,2,3,3,3,3,3,0,0,1,1,1,0,Quikr,Bangalore,Villa_Sale,msite,Internal,1,3,0.120318056,1,38.98305,0.388888889,0.666666667,1,1,0.333333333
151543748,0,3,1.414916667,2,3,3,1,2,0,1,1,0,Quikr,Bangalore,Apartment_Rent,msite,OtherPaid,1,3,,,,,,,,,,,,,,,,,,0.157212963,0.333333333,0.707458333,1,0.333333333,,,
110490924,0,1,0,1,1,1,1,0,0,1,1,,Quikr,Chennai,Apartment_Sale,desktop,OtherPaid,2,3,,,,,,,,,,,,,,,,,,0,1,0,1,0.666666667,,,
154640688,0,4,3.339466667,1,4,4,4,0,0,2,1,0,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,4,,,,,,,,,,,,,,,,,,0.208716667,1,3.339466667,1,0.25,,,
